GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,ESTAB,EMP,PAYQTR1,PAYANN
5,Arkansas,4872,"Scenic and sightseeing transportation, water",3,a,D,D
5,Arkansas,4881,Support activities for air transportation,75,1038,10607,45058
5,Arkansas,4882,Support activities for rail transportation,23,437,4554,20109
5,Arkansas,4883,Support activities for water transportation,12,335,3271,14519
5,Arkansas,4884,Support activities for road transportation,146,701,5672,24160
5,Arkansas,4885,Freight transportation arrangement,158,2833,48791,165533
5,Arkansas,4889,Other support activities for transportation,10,89,543,2630
5,Arkansas,4921,Couriers and express delivery services,100,3342,35245,142320
5,Arkansas,4922,Local messengers and local delivery,24,128,928,3684
5,Arkansas,4931,Warehousing and storage,167,9082,87283,363366
5,Arkansas,5111,"Newspaper, periodical, book, and directory publishers",160,7652,39625,170194
5,Arkansas,5112,Software publishers,33,1952,36039,139863
5,Arkansas,5121,Motion picture and video industries,84,1049,4114,17889
5,Arkansas,5122,Sound recording industries,14,37,532,1993
5,Arkansas,5151,Radio and television broadcasting,114,2033,16378,64886
5,Arkansas,5171,Wired telecommunications carriers,352,4716,94641,344370
5,Arkansas,5172,Wireless telecommunications carriers (except satellite),180,2948,51698,168415
5,Arkansas,5174,Satellite telecommunications,3,7,125,537
5,Arkansas,5179,Other telecommunications,33,221,1523,6156
5,Arkansas,5182,"Data processing, hosting, and related services",72,4476,112746,452841
5,Arkansas,5191,Other information services,40,212,1758,7882
5,Arkansas,5211,Monetary authorities - central bank,1,b,D,D
5,Arkansas,5221,Depository credit intermediation,1528,17332,222392,883254
5,Arkansas,5222,Nondepository credit intermediation,344,1757,27728,101668
5,Arkansas,5223,Activities related to credit intermediation,75,1516,18458,75134
5,Arkansas,5231,Securities and commodity contracts intermediation and brokerage,340,2114,110186,310691
5,Arkansas,5239,Other financial investment activities,276,897,22897,81053
5,Arkansas,5241,Insurance carriers,241,7124,128367,459844
5,Arkansas,5242,"Agencies, brokerages, and other insurance related activities",1601,6051,72541,299490
5,Arkansas,5259,Other investment pools and funds,4,16,395,2491
5,Arkansas,5311,Lessors of real estate,1098,3898,24360,106064
5,Arkansas,5312,Offices of real estate agents and brokers,739,1599,15193,67163
5,Arkansas,5313,Activities related to real estate,579,2870,23256,112487
5,Arkansas,5321,Automotive equipment rental and leasing,115,860,7045,29876
5,Arkansas,5322,Consumer goods rental,295,1904,14170,58602
5,Arkansas,5323,General rental centers,34,322,3863,15813
5,Arkansas,5324,Commercial and industrial machinery and equipment rental and leasing,133,981,17311,62706
5,Arkansas,5331,Lessors of nonfinancial intangible assets (except copyrighted works),10,56,1485,5602
5,Arkansas,5411,Legal services,1577,6332,88773,376045
5,Arkansas,5412,"Accounting, tax preparation, bookkeeping, and payroll services",1140,8149,84618,342429
5,Arkansas,5413,"Architectural, engineering, and related services",719,6563,91126,425665
5,Arkansas,5414,Specialized design services,139,348,3273,14595
5,Arkansas,5415,Computer systems design and related services,470,5086,95040,389948
5,Arkansas,5416,"Management, scientific, and technical consulting services",993,4943,67349,295797
5,Arkansas,5417,Scientific research and development services,82,585,8330,35961
5,Arkansas,5418,"Advertising, public relations, and related services",223,2246,35062,133948
5,Arkansas,5419,"Other professional, scientific, and technical services",504,3559,30750,126408
5,Arkansas,5511,Management of companies and enterprises,1134,39186,1430578,4100947
5,Arkansas,5611,Office administrative services,223,3148,29213,131649
5,Arkansas,5612,Facilities support services,23,465,3451,14651
5,Arkansas,5613,Employment services,344,33059,153914,679860
5,Arkansas,5614,Business support services,207,5716,29426,114424
5,Arkansas,5615,Travel arrangement and reservation services,66,299,2320,9517
5,Arkansas,5616,Investigation and security services,188,3963,25389,105305
5,Arkansas,5617,Services to buildings and dwellings,1289,12471,62876,295019
5,Arkansas,5619,Other support services,115,1588,16369,66792
5,Arkansas,5621,Waste collection,121,1563,16236,68183
5,Arkansas,5622,Waste treatment and disposal,31,584,8835,37719
5,Arkansas,5629,Remediation and other waste management services,97,799,6893,30103
5,Arkansas,6111,Elementary and secondary schools,161,6087,39194,171318
5,Arkansas,6112,Junior colleges,6,674,2841,11661
5,Arkansas,6113,"Colleges, universities, and professional schools",30,6617,33061,137428
5,Arkansas,6114,Business schools and computer and management training,29,65,756,3132
5,Arkansas,6115,Technical and trade schools,72,531,3259,13430
5,Arkansas,6116,Other schools and instruction,267,1783,6653,27886
5,Arkansas,6117,Educational support services,51,240,2831,11267
5,Arkansas,6211,Offices of physicians,1946,19988,373020,1682291
5,Arkansas,6212,Offices of dentists,960,6640,73944,319927
5,Arkansas,6213,Offices of other health practitioners,1569,8153,72787,317798
5,Arkansas,6214,Outpatient care centers,427,7524,81737,343229
5,Arkansas,6215,Medical and diagnostic laboratories,97,1517,27881,126007
5,Arkansas,6216,Home health care services,186,5403,40769,179502
5,Arkansas,6219,Other ambulatory health care services,126,2781,24628,105924
5,Arkansas,6221,General medical and surgical hospitals,76,48540,589984,2526265
5,Arkansas,6222,Psychiatric and substance abuse hospitals,10,3245,25788,117223
5,Arkansas,6223,Specialty (except psychiatric and substance abuse) hospitals,16,3143,31237,137903
5,Arkansas,6231,Nursing care facilities (skilled nursing facilities),262,21919,126191,525056
5,Arkansas,6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",139,4702,29630,125455
5,Arkansas,6233,Continuing care retirement communities and assisted living facilities for the elderly,128,3700,18193,79120
5,Arkansas,6239,Other residential care facilities,44,737,4964,21470
5,Arkansas,6241,Individual and family services,716,19193,88511,378749
5,Arkansas,6242,"Community food and housing, and emergency and other relief services",174,1521,9690,40521
5,Arkansas,6243,Vocational rehabilitation services,71,2377,10042,41320
5,Arkansas,6244,Child day care services,706,9694,39160,165963
5,Arkansas,7111,Performing arts companies,37,349,1557,7422
5,Arkansas,7112,Spectator sports,36,1597,8876,35582
5,Arkansas,7113,"Promoters of performing arts, sports, and similar events",50,920,3133,14344
5,Arkansas,7114,"Agents and managers for artists, athletes, entertainers, and other public figures",7,16,136,926
5,Arkansas,7115,"Independent artists, writers, and performers",34,74,726,4333
5,Arkansas,7121,"Museums, historical sites, and similar institutions",58,721,4113,18594
5,Arkansas,7131,Amusement parks and arcades,35,270,710,6605
5,Arkansas,7132,Gambling industries,2,b,D,D
5,Arkansas,7139,Other amusement and recreation industries,551,5856,23329,109342
5,Arkansas,7211,Traveler accommodation,792,10221,40671,182158
5,Arkansas,7212,RV (recreational vehicle) parks and recreational camps,75,376,2072,11835
5,Arkansas,7213,Rooming and boarding houses,17,84,410,1705
5,Arkansas,7223,Special food services,285,4263,19535,86661
5,Arkansas,7224,Drinking places (alcoholic beverages),125,1113,3394,14295
5,Arkansas,7225,Restaurants and other eating places,4456,89738,288647,1244956
5,Arkansas,8111,Automotive repair and maintenance,1278,5884,44257,194690
5,Arkansas,8112,Electronic and precision equipment repair and maintenance,100,377,3314,14163
5,Arkansas,8113,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,252,1477,13189,57324
5,Arkansas,8114,Personal and household goods repair and maintenance,157,460,2734,12689
5,Arkansas,8121,Personal care services,632,2843,12920,56444
5,Arkansas,8122,Death care services,266,1639,10856,46830
5,Arkansas,8123,Drycleaning and laundry services,210,2398,14621,61697
5,Arkansas,8129,Other personal services,181,760,3624,16921
5,Arkansas,8131,Religious organizations,2664,19456,87197,360489
5,Arkansas,8132,Grantmaking and giving services,132,895,10971,45152
5,Arkansas,8133,Social advocacy organizations,135,893,9228,38303
5,Arkansas,8134,Civic and social organizations,192,1078,4978,21385
5,Arkansas,8139,"Business, professional, labor, political, and similar organizations",448,2668,20349,86868
6,California,1131,Timber tract operations,14,346,4975,21541
6,California,1132,Forest nurseries and gathering of forest products,9,70,431,2532
6,California,1133,Logging,211,1252,12322,81540
6,California,1141,Fishing,126,233,2779,16171
6,California,1142,Hunting and trapping,18,66,339,1419
6,California,1151,Support activities for crop production,928,22933,178446,865530
6,California,1152,Support activities for animal production,525,1980,14929,63983
6,California,1153,Support activities for forestry,81,601,5628,31641
6,California,2111,Oil and gas extraction,209,5640,234509,729101
6,California,2121,Coal mining,3,18,397,1740
6,California,2122,Metal ore mining,16,558,10402,41516
6,California,2123,Nonmetallic mineral mining and quarrying,243,4748,84367,344785
6,California,2131,Support activities for mining,294,9969,172901,648593
6,California,2211,"Electric power generation, transmission and distribution",555,44260,1780291,5818760
6,California,2212,Natural gas distribution,221,j,D,D
6,California,2213,"Water, sewage and other systems",484,4889,101086,383296
6,California,2361,Residential building construction,19402,93955,1222618,5264828
6,California,2362,Nonresidential building construction,4575,69608,1310259,5793095
6,California,2371,Utility system construction,1459,39227,684289,3078668
6,California,2372,Land subdivision,717,3671,71917,309975
6,California,2373,"Highway, street, and bridge construction",770,22914,436981,2093428
6,California,2379,Other heavy and civil engineering construction,334,5269,95816,441531
6,California,2381,"Foundation, structure, and building exterior contractors",7991,103660,1181215,5425554
6,California,2382,Building equipment contractors,18563,207527,3116718,13757744
6,California,2383,Building finishing contractors,12765,119670,1255278,5830862
6,California,2389,Other specialty trade contractors,5405,58073,745015,3547009
6,California,3111,Animal food manufacturing,133,6645,60664,275410
6,California,3112,Grain and oilseed milling,95,3874,51281,224952
6,California,3113,Sugar and confectionery product manufacturing,198,11566,122259,529080
6,California,3114,Fruit and vegetable preserving and specialty food manufacturing,328,25767,256538,1338768
6,California,3115,Dairy product manufacturing,233,17492,276400,1069770
6,California,3116,Animal slaughtering and processing,228,21501,195536,850212
6,California,3117,Seafood product preparation and packaging,41,1549,14743,64374
6,California,3118,Bakeries and tortilla manufacturing,1731,41351,338565,1435303
6,California,3119,Other food manufacturing,620,33745,402206,1819744
6,California,3121,Beverage manufacturing,2032,47527,660242,2810573
6,California,3122,Tobacco manufacturing,18,117,933,4430
6,California,3131,"Fiber, yarn, and thread mills",19,309,1967,10220
6,California,3132,Fabric mills,99,1644,14606,64809
6,California,3133,Textile and fabric finishing and fabric coating mills,170,4539,37000,158339
6,California,3141,Textile furnishings mills,208,3928,43714,169556
6,California,3149,Other textile product mills,466,4742,39292,179877
6,California,3151,Apparel knitting mills,26,722,6471,28294
6,California,3152,Cut and sew apparel manufacturing,2697,35016,230970,999842
6,California,3159,Apparel accessories and other apparel manufacturing,82,1104,9681,43229
6,California,3161,Leather and hide tanning and finishing,21,138,963,4557
6,California,3162,Footwear manufacturing,44,439,3457,16160
6,California,3169,Other leather and allied product manufacturing,108,1769,14924,64602
6,California,3211,Sawmills and wood preservation,81,3795,47942,189261
6,California,3212,"Veneer, plywood, and engineered wood product manufacturing",80,2810,25865,111962
6,California,3219,Other wood product manufacturing,906,15161,145726,626009
6,California,3221,"Pulp, paper, and paperboard mills",26,1299,23854,99451
6,California,3222,Converted paper product manufacturing,363,19937,268433,1112967
6,California,3231,Printing and related support activities,3103,41126,460609,1931518
6,California,3241,Petroleum and coal products manufacturing,182,11493,398510,1361633
6,California,3251,Basic chemical manufacturing,185,6609,148596,707758
6,California,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",129,3625,65160,239495
6,California,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",92,1781,23553,115994
6,California,3254,Pharmaceutical and medicine manufacturing,430,47589,1797641,5744794
6,California,3255,"Paint, coating, and adhesive manufacturing",197,3716,58326,238015
6,California,3256,"Soap, cleaning compound, and toilet preparation manufacturing",382,9746,129997,550336
6,California,3259,Other chemical product and preparation manufacturing,242,5710,74015,313248
6,California,3261,Plastics product manufacturing,1132,46757,544844,2298376
6,California,3262,Rubber product manufacturing,175,4955,53824,228413
6,California,3271,Clay product and refractory manufacturing,117,2054,21372,93529
6,California,3272,Glass and glass product manufacturing,234,8125,104978,442651
6,California,3273,Cement and concrete product manufacturing,563,15674,205022,906442
6,California,3274,Lime and gypsum product manufacturing,32,763,11700,48568
6,California,3279,Other nonmetallic mineral product manufacturing,244,6298,72577,310387
6,California,3311,Iron and steel mills and ferroalloy manufacturing,59,3021,52229,230941
6,California,3312,Steel product manufacturing from purchased steel,64,1660,25025,105524
6,California,3313,Alumina and aluminum production and processing,55,2898,40133,160047
6,California,3314,Nonferrous metal (except aluminum) production and processing,78,2284,30095,126659
6,California,3315,Foundries,152,5812,65632,263616
6,California,3321,Forging and stamping,261,8104,108046,452385
6,California,3322,Cutlery and handtool manufacturing,155,2105,23906,108465
6,California,3323,Architectural and structural metals manufacturing,1379,28959,343112,1501910
6,California,3324,"Boiler, tank, and shipping container manufacturing",117,4130,64065,268487
6,California,3325,Hardware manufacturing,80,2839,34980,148866
6,California,3326,Spring and wire product manufacturing,119,1906,20650,87591
6,California,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",2929,46293,582195,2508828
6,California,3328,"Coating, engraving, heat treating, and allied activities",803,15547,158647,693757
6,California,3329,Other fabricated metal product manufacturing,621,16782,247549,1053156
6,California,3331,"Agriculture, construction, and mining machinery manufacturing",175,4359,59869,244413
6,California,3332,Industrial machinery manufacturing,346,9942,292368,992712
6,California,3333,Commercial and service industry machinery manufacturing,350,9325,172024,679610
6,California,3334,"Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing",188,5762,81589,340059
6,California,3335,Metalworking machinery manufacturing,575,10026,129042,554829
6,California,3336,"Engine, turbine, and power transmission equipment manufacturing",93,6869,193454,768247
6,California,3339,Other general purpose machinery manufacturing,602,19341,328699,1365124
6,California,3341,Computer and peripheral equipment manufacturing,292,8492,173476,782360
6,California,3342,Communications equipment manufacturing,292,22549,595745,2394240
6,California,3343,Audio and video equipment manufacturing,134,2498,45148,192544
6,California,3344,Semiconductor and other electronic component manufacturing,1024,63516,1397099,5187784
6,California,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",942,60314,1473262,6132060
6,California,3346,Manufacturing and reproducing magnetic and optical media,117,1748,28102,105446
6,California,3351,Electric lighting equipment manufacturing,240,7630,110361,473485
6,California,3352,Household appliance manufacturing,50,1130,11655,60253
6,California,3353,Electrical equipment manufacturing,221,8746,132793,575643
6,California,3359,Other electrical equipment and component manufacturing,355,16326,366982,1509546
6,California,3361,Motor vehicle manufacturing,47,j,D,D
6,California,3362,Motor vehicle body and trailer manufacturing,149,6126,56941,265898
6,California,3363,Motor vehicle parts manufacturing,527,17194,207586,870585
6,California,3364,Aerospace product and parts manufacturing,320,60918,1201430,5351836
6,California,3365,Railroad rolling stock manufacturing,12,903,18237,81395
6,California,3366,Ship and boat building,104,11236,147617,548198
6,California,3369,Other transportation equipment manufacturing,189,3437,40246,164997
6,California,3371,Household and institutional furniture and kitchen cabinet manufacturing,1263,21714,191240,846889
6,California,3372,Office furniture (including fixtures) manufacturing,400,9491,107247,469799
6,California,3379,Other furniture related product manufacturing,122,3991,43402,172323
6,California,3391,Medical equipment and supplies manufacturing,1578,52142,1177006,4342446
6,California,3399,Other miscellaneous manufacturing,2032,29623,357700,1504136
6,California,4231,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,3301,44789,646816,2652721
6,California,4232,Furniture and home furnishing merchant wholesalers,2219,27088,383244,1635467
6,California,4233,Lumber and other construction materials merchant wholesalers,1535,19738,275154,1161435
6,California,4234,Professional and commercial equipment and supplies merchant wholesalers,5013,101286,3196951,12361622
6,California,4235,Metal and mineral (except petroleum) merchant wholesalers,1097,15188,219276,917919
6,California,4236,Household appliances and electrical and electronic goods merchant wholesalers,5206,131596,4515566,19242399
6,California,4237,"Hardware, plumbing and heating equipment and supplies merchant wholesalers",2158,28743,525164,2036589
6,California,4238,"Machinery, equipment, and supplies merchant wholesalers",5523,63009,1008079,4208344
6,California,4239,Miscellaneous durable goods merchant wholesalers,5832,50040,709883,3081949
6,California,4241,Paper and paper product merchant wholesalers,1363,17575,272777,1133071
6,California,4242,Drugs and druggists' sundries merchant wholesalers,1911,39613,1255765,4405501
6,California,4243,"Apparel, piece goods, and notions merchant wholesalers",5308,55911,742560,3091020
6,California,4244,Grocery and related product merchant wholesalers,5723,115920,1527023,6447463
6,California,4245,Farm product raw material merchant wholesalers,277,3143,45925,202152
6,California,4246,Chemical and allied products merchant wholesalers,1331,16040,327132,1347421
6,California,4247,Petroleum and petroleum products merchant wholesalers,490,7506,126200,533717
6,California,4248,"Beer, wine, and distilled alcoholic beverage merchant wholesalers",693,23341,404443,1592465
6,California,4249,Miscellaneous nondurable goods merchant wholesalers,4679,46428,583291,2485997
6,California,4251,Wholesale electronic markets and agents and brokers,5452,36331,515724,2248845
6,California,4411,Automobile dealers,3442,132841,1892905,7940425
6,California,4412,Other motor vehicle dealers,1024,11780,123145,552012
6,California,4413,"Automotive parts, accessories, and tire stores",5610,53231,404487,1695975
6,California,4421,Furniture stores,2259,19893,190688,813146
6,California,4422,Home furnishings stores,2917,30226,197272,857156
6,California,4431,Electronics and appliance stores,4555,48976,355101,1478299
6,California,4441,Building material and supplies dealers,5360,116434,858923,3757334
6,California,4442,Lawn and garden equipment and supplies stores,1246,10280,72852,332428
6,California,4451,Grocery stores,10586,324509,2207778,8990250
6,California,4452,Specialty food stores,2900,23192,122477,526042
6,California,4453,"Beer, wine, and liquor stores",3996,15887,85108,373396
6,California,4461,Health and personal care stores,10412,111224,958995,4015858
6,California,4471,Gasoline stations,7471,63372,335332,1474330
6,California,4481,Clothing stores,11671,193884,897539,3775426
6,California,4482,Shoe stores,3042,32560,144214,622323
6,California,4483,"Jewelry, luggage, and leather goods stores",2846,14127,139169,581491
6,California,4511,"Sporting goods, hobby, and musical instrument stores",4151,51886,238565,999788
6,California,4512,Book stores and news dealers,734,10834,42121,179027
6,California,4521,Department stores,862,146732,789629,3188125
6,California,4529,Other general merchandise stores,2676,128503,859962,3608831
6,California,4531,Florists,1175,4897,24207,103716
6,California,4532,"Office supplies, stationery, and gift stores",3090,26583,132734,574753
6,California,4533,Used merchandise stores,1935,21815,113074,483862
6,California,4539,Other miscellaneous store retailers,5027,31173,200279,885833
6,California,4541,Electronic shopping and mail-order houses,6703,70002,1049563,4396948
6,California,4542,Vending machine operators,240,2230,20555,86970
6,California,4543,Direct selling establishments,2401,14292,143479,608531
6,California,4811,Scheduled air transportation,279,47304,995074,3883137
6,California,4812,Nonscheduled air transportation,222,4094,93173,390150
6,California,4831,"Deep sea, coastal, and great lakes water transportation",98,5649,128901,465709
6,California,4832,Inland water transportation,24,622,13070,39102
6,California,4841,General freight trucking,7464,74112,828448,3642455
6,California,4842,Specialized freight trucking,3820,38899,420253,1935993
6,California,4851,Urban transit systems,154,10997,98277,444074
6,California,4852,Interurban and rural bus transportation,51,1209,11880,47318
6,California,4853,Taxi and limousine service,956,9421,113698,515685
6,California,4854,School and employee bus transportation,146,13750,83764,376014
6,California,4855,Charter bus industry,211,3567,27679,125798
6,California,4859,Other transit and ground passenger transportation,654,8659,61522,261723
6,California,4861,Pipeline transportation of crude oil,38,786,22022,72899
6,California,4862,Pipeline transportation of natural gas,17,227,7122,21815
6,California,4869,Other pipeline transportation,41,783,22085,76344
6,California,4871,"Scenic and sightseeing transportation, land",123,2568,17622,68369
6,California,4872,"Scenic and sightseeing transportation, water",193,2771,16023,81694
6,California,4879,"Scenic and sightseeing transportation, other",29,201,981,6227
6,California,4881,Support activities for air transportation,602,20555,193801,829836
6,California,4882,Support activities for rail transportation,78,3600,43076,183743
6,California,4883,Support activities for water transportation,190,23191,531828,2037428
6,California,4884,Support activities for road transportation,1488,13624,113878,484251
6,California,4885,Freight transportation arrangement,3069,37188,503249,2113070
6,California,4889,Other support activities for transportation,247,2276,21345,88652
6,California,4921,Couriers and express delivery services,1070,65698,734521,3059463
6,California,4922,Local messengers and local delivery,619,12263,79596,353809
6,California,4931,Warehousing and storage,1969,101052,1141142,5080404
6,California,5111,"Newspaper, periodical, book, and directory publishers",1758,27156,452144,1751274
6,California,5112,Software publishers,2089,143592,6740049,28047149
6,California,5121,Motion picture and video industries,7483,207739,2368650,9567030
6,California,5122,Sound recording industries,1016,7804,215677,739365
6,California,5151,Radio and television broadcasting,757,27000,670654,2554373
6,California,5152,Cable and other subscription programming,139,9947,354377,1145673
6,California,5171,Wired telecommunications carriers,3300,74669,1852451,6517626
6,California,5172,Wireless telecommunications carriers (except satellite),1806,21639,399363,1442063
6,California,5174,Satellite telecommunications,69,1091,33321,122772
6,California,5179,Other telecommunications,975,9023,178310,758366
6,California,5182,"Data processing, hosting, and related services",2297,78464,2415337,9659044
6,California,5191,Other information services,2141,103556,6936656,26535425
6,California,5211,Monetary authorities - central bank,3,g,D,D
6,California,5221,Depository credit intermediation,9837,167341,4415037,14887651
6,California,5222,Nondepository credit intermediation,4258,72847,2222007,7976923
6,California,5223,Activities related to credit intermediation,5043,43886,964642,4332270
6,California,5231,Securities and commodity contracts intermediation and brokerage,4602,34522,2470757,7257714
6,California,5232,Securities and commodity exchanges,3,21,399,1733
6,California,5239,Other financial investment activities,8407,59322,3655925,13295226
6,California,5241,Insurance carriers,3365,129584,3809329,12569671
6,California,5242,"Agencies, brokerages, and other insurance related activities",15583,101527,1965389,7622102
6,California,5259,Other investment pools and funds,174,676,38242,117896
6,California,5311,Lessors of real estate,17956,80069,1146548,4345182
6,California,5312,Offices of real estate agents and brokers,15582,41699,803074,3260524
6,California,5313,Activities related to real estate,14685,103952,1460909,6108328
6,California,5321,Automotive equipment rental and leasing,1828,20120,223042,926591
6,California,5322,Consumer goods rental,1634,16039,157040,757729
6,California,5323,General rental centers,235,1578,15617,68964
6,California,5324,Commercial and industrial machinery and equipment rental and leasing,2058,24950,413288,1618599
6,California,5331,Lessors of nonfinancial intangible assets (except copyrighted works),333,4341,174326,602289
6,California,5411,Legal services,23063,141294,3250224,14577148
6,California,5412,"Accounting, tax preparation, bookkeeping, and payroll services",17263,175256,2195010,9515140
6,California,5413,"Architectural, engineering, and related services",15047,173249,3593367,15524653
6,California,5414,Specialized design services,5214,22848,343114,1597308
6,California,5415,Computer systems design and related services,20468,254509,7124645,29949515
6,California,5416,"Management, scientific, and technical consulting services",25898,151133,2915128,13179033
6,California,5417,Scientific research and development services,3917,132699,5655670,20246839
6,California,5418,"Advertising, public relations, and related services",5406,66254,1286208,5209406
6,California,5419,"Other professional, scientific, and technical services",8530,73475,891799,3813424
6,California,5511,Management of companies and enterprises,5337,339153,11973420,46052536
6,California,5611,Office administrative services,4477,55746,993424,3909767
6,California,5612,Facilities support services,671,19531,202331,825722
6,California,5613,Employment services,5912,842638,10029588,43740908
6,California,5614,Business support services,4266,69162,655072,2757680
6,California,5615,Travel arrangement and reservation services,3052,27520,476490,2123207
6,California,5616,Investigation and security services,3726,155248,1030881,4456428
6,California,5617,Services to buildings and dwellings,17789,208041,1438075,6449482
6,California,5619,Other support services,2374,34018,335469,1449295
6,California,5621,Waste collection,925,27277,427279,1871267
6,California,5622,Waste treatment and disposal,200,4508,69498,286269
6,California,5629,Remediation and other waste management services,819,14180,183570,780405
6,California,6111,Elementary and secondary schools,2751,126419,1277728,5301270
6,California,6112,Junior colleges,129,6726,73774,291003
6,California,6113,"Colleges, universities, and professional schools",686,178386,1883412,7996917
6,California,6114,Business schools and computer and management training,946,7999,124714,543778
6,California,6115,Technical and trade schools,1076,15053,143135,587747
6,California,6116,Other schools and instruction,7334,72602,335744,1468122
6,California,6117,Educational support services,1292,15564,144583,635175
6,California,6211,Offices of physicians,32207,303995,6426439,29032970
6,California,6212,Offices of dentists,21800,129030,1328824,5882272
6,California,6213,Offices of other health practitioners,16664,87426,739415,3285946
6,California,6214,Outpatient care centers,4485,108463,1413054,6130018
6,California,6215,Medical and diagnostic laboratories,2378,34420,568193,2401401
6,California,6216,Home health care services,3423,89951,718401,3105258
6,California,6219,Other ambulatory health care services,913,31003,352037,1491522
6,California,6221,General medical and surgical hospitals,415,498986,9355759,38951088
6,California,6222,Psychiatric and substance abuse hospitals,48,22209,357208,1423285
6,California,6223,Specialty (except psychiatric and substance abuse) hospitals,49,16969,301513,1246344
6,California,6231,Nursing care facilities (skilled nursing facilities),1731,143480,1110813,4593198
6,California,6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",3351,51852,358817,1514108
6,California,6233,Continuing care retirement communities and assisted living facilities for the elderly,3788,85946,545450,2255836
6,California,6239,Other residential care facilities,787,17552,139161,571606
6,California,6241,Individual and family services,8216,177248,1160598,4951571
6,California,6242,"Community food and housing, and emergency and other relief services",1419,21372,191193,806256
6,California,6243,Vocational rehabilitation services,806,32123,168575,711135
6,California,6244,Child day care services,8248,76443,470543,2002906
6,California,7111,Performing arts companies,1444,17439,137391,699442
6,California,7112,Spectator sports,548,14381,436086,2657183
6,California,7113,"Promoters of performing arts, sports, and similar events",1025,20239,143932,658751
6,California,7114,"Agents and managers for artists, athletes, entertainers, and other public figures",1365,8185,229173,1258879
6,California,7115,"Independent artists, writers, and performers",12520,16931,606817,4918753
6,California,7121,"Museums, historical sites, and similar institutions",659,18916,167555,727029
6,California,7131,Amusement parks and arcades,318,62461,459363,1861303
6,California,7132,Gambling industries,208,31207,256960,1139484
6,California,7139,Other amusement and recreation industries,6820,148946,723804,3076605
6,California,7211,Traveler accommodation,5905,249969,1950242,8210600
6,California,7212,RV (recreational vehicle) parks and recreational camps,593,5515,31773,169700
6,California,7213,Rooming and boarding houses,223,1079,7187,30263
6,California,7223,Special food services,4395,81188,436024,1976119
6,California,7224,Drinking places (alcoholic beverages),3250,37710,167976,730908
6,California,7225,Restaurants and other eating places,71691,1295719,5924177,25489033
6,California,8111,Automotive repair and maintenance,18840,112338,925326,4039622
6,California,8112,Electronic and precision equipment repair and maintenance,1480,16098,226927,982646
6,California,8113,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,1791,16003,235983,960310
6,California,8114,Personal and household goods repair and maintenance,2005,7393,57467,255422
6,California,8121,Personal care services,14662,78194,360039,1577361
6,California,8122,Death care services,998,10206,115021,462211
6,California,8123,Drycleaning and laundry services,4125,34379,250898,1072862
6,California,8129,Other personal services,6522,49103,357627,1440263
6,California,8131,Religious organizations,12164,138814,805634,3338614
6,California,8132,Grantmaking and giving services,2504,28645,357821,1486689
6,California,8133,Social advocacy organizations,2088,19705,220916,939806
6,California,8134,Civic and social organizations,2332,30103,155234,688488
6,California,8139,"Business, professional, labor, political, and similar organizations",5029,45172,594370,2468591
8,Colorado,1131,Timber tract operations,3,b,D,D
8,Colorado,1132,Forest nurseries and gathering of forest products,1,a,D,D
8,Colorado,1133,Logging,34,81,798,3444
8,Colorado,1141,Fishing,2,a,D,D
8,Colorado,1142,Hunting and trapping,4,5,29,223
8,Colorado,1151,Support activities for crop production,103,1221,7788,36813
8,Colorado,1152,Support activities for animal production,151,421,2718,11863
8,Colorado,1153,Support activities for forestry,24,146,1588,8747
8,Colorado,2111,Oil and gas extraction,398,6780,341957,943063
8,Colorado,2121,Coal mining,12,1556,34287,129658
8,Colorado,2122,Metal ore mining,40,1879,43810,150476
8,Colorado,2123,Nonmetallic mineral mining and quarrying,104,1177,14761,72533
8,Colorado,2131,Support activities for mining,681,11292,244965,840831
8,Colorado,2211,"Electric power generation, transmission and distribution",193,9414,229246,807264
8,Colorado,2212,Natural gas distribution,63,807,25919,92765
8,Colorado,2213,"Water, sewage and other systems",134,647,5729,25286
8,Colorado,2361,Residential building construction,4026,14802,211097,907143
8,Colorado,2362,Nonresidential building construction,860,15040,269525,1170644
8,Colorado,2371,Utility system construction,517,17255,261750,1125986
8,Colorado,2372,Land subdivision,119,597,11653,52951
8,Colorado,2373,"Highway, street, and bridge construction",218,6410,89971,443180
8,Colorado,2379,Other heavy and civil engineering construction,69,1194,20846,85693
8,Colorado,2381,"Foundation, structure, and building exterior contractors",2763,23441,237804,1142502
8,Colorado,2382,Building equipment contractors,4241,41644,520686,2350709
8,Colorado,2383,Building finishing contractors,3255,16584,157714,744623
8,Colorado,2389,Other specialty trade contractors,1662,15358,165073,865855
8,Colorado,3111,Animal food manufacturing,44,1249,22134,74532
